393,gclus
394,gdata
395,gdistance
396,gdsfmt
397,genefilter
398,geneLenDataBase
399,generics
400,genetics
401,GenomeInfoDb
402,GenomeInfoDbData
403,GenomicAlignments
404,GenomicFeatures
405,GenomicFiles
406,GenomicRanges
407,GenSA
408,geodist
409,geometry
410,GEOquery
411,geosphere
412,gert
413,getopt
414,GetoptLong
415,GGally
416,ggbeeswarm
417,ggcorrplot
418,ggExtra
419,ggfittext
420,ggforce
421,ggfun
422,gggenes
423,ggiraph
424,ggmap
425,ggnewscale
426,ggOceanMaps
427,ggplot2
428,ggplotify
429,ggpubr
430,ggraph
431,ggrastr
432,ggrepel
433,ggridges
434,ggsci
435,ggsignif
436,ggspatial
437,ggstar
438,ggstats
439,ggthemes
440,ggtree
441,ggtreeExtra
442,ggupset
443,ggvenn
444,ggVennDiagram
445,ggwordcloud
446,gh
447,gitcreds
448,glasso
449,glassoFast
450,gld
451,Glimma
452,glm2
453,glmnet
454,glmpca
455,GlobalOptions
456,globals
457,globaltest
458,glue
459,gmm
460,gmp
461,GO.db
462,goftest
463,googledrive
464,googlesheets4
465,GOSemSim
466,goseq
467,gower
468,GPArotation
469,gplots
470,gProfileR
471,gprofiler2
472,gradethis
473,graph
474,GrapheR
475,graphics
476,graphite
477,graphlayouts
478,grDevices
479,GreyListChIP
480,grid
481,gridBase
482,gridExtra
483,gridGraphics
484,gridtext
485,grImport
486,GSEABase
487,gsl
488,gson
489,gss
490,gsubfn
491,GSVA
492,GSVAdata
493,gt
494,gtable
495,gtools
496,gtsummary
497,Gviz
498,hardhat
499,HardyWeinberg
500,Harman
501,harmony
502,hash
503,haven
504,HDF5Array
505,HDO.db
506,hdrcde
507,heatmaply
508,here
509,hexbin
510,hgu95a.db
511,HiCExperiment
512,HiContacts
513,HiContactsData
514,HiCool
515,HiddenMarkov
516,highr
517,hitandrun
518,Hmisc
519,hms
520,HPO.db
521,HSMMSingleCell
522,htmlTable
523,htmltools
524,htmlwidgets
525,HTSCluster
526,HTSFilter
527,httpcode
528,httpuv
529,httr
530,httr2
531,huge
532,hwriter
533,hypervolume
534,ica
535,ids
536,igraph
537,Illumina450ProbeVariants.db
538,IlluminaHumanMethylation450kanno.ilmn12.hg19
539,IlluminaHumanMethylation450kmanifest
540,IlluminaHumanMethylationEPICanno.ilm10b4.hg19
541,IlluminaHumanMethylationEPICmanifest
542,illuminaio
543,impute
544,imputeLCMD
545,influential
546,ini
547,inline
548,insight
549,InteractionSet
550,interactiveDisplayBase
551,intergraph
552,interp
553,introgress
554,invgamma
555,ipred
556,IRanges
557,IRdisplay
558,IRkernel
559,irlba
560,iSEE
561,iSEEhex
562,iSEEu
563,isoband
564,isva
565,iterators
566,itertools
567,itsadug
568,JADE
569,janitor
570,JASPAR2020
571,jomo
572,jpeg
573,jquerylib
574,jsonlite
575,juicyjuice
576,kableExtra
577,kebabs
578,KEGGgraph
579,KEGGREST
580,kernlab
581,KernSmooth
582,knitr
583,kohonen
584,kpmt
585,ks
586,kSamples
587,labdsv
588,labeling
589,labelled
590,laeken
591,lambda.r
592,latentcor
593,later
594,lattice
595,latticeExtra
596,lava
597,lavaan
598,lazyeval
599,lda
600,LDheatmap
601,LDRTools
602,LEA
603,leaps
604,learnr
605,leiden
606,leidenbase
607,lgr
608,LiblineaR
609,lifecycle
610,limma
611,linprog
612,listenv
613,lme4
614,lmerTest
615,lmom
616,lmtest
617,lobstr
618,locfit
619,locpol
620,longitudinalData
621,loo
622,lpSolve
623,lsr
624,lubridate
625,lumi
626,lutz
627,M3Drop
628,made4
629,maftools
630,magic
631,magick
632,magrittr
633,MALDIquant
634,manhattanly
635,mapplots
636,maps
637,markdown
638,marmap
639,marray
640,MASS
641,MassSpecWavelet
642,MAST
643,mathjaxr
644,Matrix
645,MatrixExtra
646,MatrixGenerics
647,MatrixModels
648,matrixStats
649,maxnet
650,mclust
651,MCMCprecision
652,mda
653,meconetcomp
654,memoise
655,memuse
656,MetaboCoreUtils
657,metacom
658,metap
659,metapod
660,MetBrewer
661,methods
662,methylumi
663,metR
664,mgcv
665,mia
666,mice
667,microbenchmark
668,MicrobiomeStat
669,microeco
670,mime
671,minfi
672,miniUI
673,minpack.lm
674,minqa
675,minty
676,miRBaseConverter
677,misc3d
678,missMDA
679,missMethyl
680,mitml
681,mitools
682,mixedCCA
683,mixKernel
684,mixOmics
685,mixsqp
686,mixtools
687,mlapi
688,mmod
689,mnormt
690,modeest
691,ModelMetrics
692,modelr
693,MOFA2
694,MOFAdata
695,MOGAMUN
696,moments
697,monocle
698,motifmatchr
699,motifStack
700,MPO.db
701,msa
702,MsCoreUtils
703,MsExperiment
704,MsFeatures
705,msigdbr
706,MSnbase
707,multcomp
708,multcompView
709,MultiAssayExperiment
710,multicool
711,MultiDataSet
712,multtest
713,munsell
714,mutoss
715,mvtnorm
716,mzID
717,mzR
718,nabor
719,narray
720,ncdf4
721,NetCoMi
722,NetVA
723,network
724,nleqslv
725,nlme
726,nloptr
727,NLP
728,nls2
729,NMF
730,nnet
731,nnls
732,nor1mix
733,norm
734,nortest
735,numDeriv
736,omicade4
737,oompaBase
738,oompaData
739,openssl
740,operator.tools
741,optimParallel
742,optparse
743,orca
744,ordinal
745,org.At.tair.db
746,org.Hs.eg.db
747,org.Mm.eg.db
748,osqp
749,packrat
750,pafr
751,palmerpenguins
752,pan
753,parallel
754,parallelDist
755,parallelly
756,parameters
757,paramtest
758,parathyroidSE
759,parsedate
760,parsnip
761,patchwork
762,pathview
763,pbapply
764,pbdZMQ
765,pbivnorm
766,pbkrtest
767,pbmcapply
768,pcaMethods
769,pcaPP
770,pdc
771,pdist
772,pegas
773,performance
774,permute
775,phangorn
776,pheatmap
777,phosphoricons
778,phylobase
779,phyloseq
780,phytools
781,picante
782,pillar
783,pinfsc50
784,pingr
785,pixmap
786,pkgbuild
787,pkgcache
788,pkgconfig
789,pkgdown
790,pkgload
791,PLNmodels
792,plogr
793,plot3D
794,plotfunctions
795,plotly
796,plotmo
797,plotrix
798,plyr
799,plyranges
800,png
801,polyclip
802,polynom
803,PopGenReport
804,posterior
805,poweRlaw
806,ppcor
807,PPInfer
808,pracma
809,praise
810,preprocessCore
811,PresenceAbsence
812,prettydoc
813,prettyGraphs
814,prettyunits
815,princurve
816,pROC
817,processx
818,prodlim
819,profvis
820,progress
821,progressr
822,promises
823,propr
824,ProtGenerics
825,proto
826,proxy
827,proxyC
828,ps
829,pscl
830,pspline
831,psych
832,psycho
833,pulsar
834,PupillometryR
835,purrr
836,qap
837,QFeatures
838,qgraph
839,qlcMatrix
840,qqconf
841,qqman
842,quadprog
843,quantmod
844,quantreg
845,QuickJSR
846,qvalue
847,r.jive
848,R.methodsS3
849,R.oo
850,R.utils
851,R6
852,radiator
853,ragg
854,rainbow
855,randomForest
856,ranger
857,RANN
858,rappdirs
859,rARPACK
860,raster
861,RBGL
862,rbibutils
863,rcdd
864,RCircos
865,rclipboard
866,rcmdcheck
867,Rcmdr
868,RcmdrMisc
869,RColorBrewer
870,Rcpp
871,RcppAnnoy
872,RcppArmadillo
873,RcppEigen
874,RcppHNSW
875,RcppML
876,RcppNumerical
877,RcppParallel
878,RcppProgress
879,RcppRoll
880,RcppThread
881,RcppTOML
882,RCurl
883,RCy3
884,Rdpack
885,reactable
886,reactR
887,readODS
888,readr
889,readstata13
890,readxl
891,recipes
892,recount
893,regioneR
894,registry
895,reldist
896,relimp
897,rematch
898,rematch2
899,remotes
900,rentrez
901,renv
902,repr
903,reprex
904,reshape
905,reshape2
906,ResidualMatrix
907,restfulr
908,reticulate
909,revealjs
910,RGCCA
911,rgl
912,RgoogleMaps
913,Rgraphviz
914,rhandsontable
915,rhdf5
916,rhdf5filters
917,Rhdf5lib
918,RhpcBLASctl
919,Rhtslib
920,rintrojs
921,rio
922,rjson
923,RJSONIO
924,Rlab
925,rlang
926,rlist
927,rmarkdown
928,rmdformats
929,Rmixmod
930,Rmpfr
931,rmutil
932,rnaturalearth
933,rncl
934,rnetcarto
935,RNeXML
936,rngtools
937,robustbase
938,ROC
939,ROCR
940,rootSolve
941,ropls
942,rosm
943,roxygen2
944,rpart
945,rpart.plot
946,rpivotTable
947,RPMM
948,rprojroot
949,rrvgo
950,rsample
951,Rsamtools
952,Rsolnp
953,rsparse
954,RSpectra
955,RSQLite
956,rstan
957,rstantools
958,rstatix
959,rstudioapi
960,rsvd
961,rtk
962,rtracklayer
963,Rtsne
964,Rttf2pt1
965,RUnit
966,ruv
967,RVenn
968,rversions
969,rvest
970,s2
971,S4Arrays
972,S4Vectors
973,safe
974,safetensors
975,sandwich
976,sass
977,ScaledMatrix
978,scales
979,scam
980,scater
981,scattermore
982,scatterpie
983,scatterplot3d
984,scBFA
985,scDblFinder
986,scds
987,schex
988,SCINA
989,scMerge
990,scran
991,scrime
992,scRNAseq
993,scs
994,sctransform
995,scuttle
996,segmented
997,selectr
998,SeqArray
999,seqinr
1000,seqLogo
1001,seriation
1002,sessioninfo
1003,Seurat
1004,SeuratObject
1005,sf
1006,sfsmisc
1007,shades
1008,shadowtext
1009,shape
1010,shiny
1011,shinyAce
1012,shinyalert
1013,shinyBS
1014,shinybusy
1015,shinycssloaders
1016,shinycustomloader
1017,shinydashboard
1018,shinydashboardPlus
1019,shinyFiles
1020,shinyhelper
1021,shinyjqui
1022,shinyjs
1023,shinytest
1024,shinythemes
1025,shinyWidgets
1026,ShortRead
1027,showimage
1028,siggenes
1029,Signac
1030,signal
1031,simplifyEnrichment
1032,SingleCellExperiment
1033,singleCellTK
1034,SingleR
1035,sitmo
1036,slam
1037,slider
1038,slingshot
1039,sm
1040,smoothr
1041,sn
1042,sna
1043,snakecase
1044,SNFtool
1045,snow
1046,SnowballC
1047,SNPRelate
1048,snpStats
1049,softImpute
1050,SOMbrero
1051,SoupX
1052,sourcetools
1053,sp
1054,spam
1055,SparseArray
1056,SparseM
1057,sparseMatrixStats
1058,sparsesvd
1059,spatial
1060,spatstat.data
1061,spatstat.explore
1062,spatstat.geom
1063,spatstat.random
1064,spatstat.sparse
1065,spatstat.utils
1066,spData
1067,spdep
1068,Spectra
1069,SPIA
1070,SpiecEasi
1071,splines
1072,splitstackshape
1073,SPRING
1074,sqldf
1075,SQUAREM
1076,stable
1077,stabledist
1078,StAMPP
1079,StanHeaders
1080,stars
1081,startupmsg
1082,STAT
1083,statip
1084,StatMatch
1085,statmod
1086,statnet.common
1087,stats
1088,stats4
1089,strawr
1090,STRINGdb
1091,stringdist
1092,stringi
1093,stringr
1094,SummarizedExperiment
1095,SuppDists
1096,survey
1097,survival
1098,sva
1099,svglite
1100,svMisc
1101,swirl
1102,swirlify
1103,synchrony
1104,sys
1105,systemfonts
1106,systemPipeR
1107,tcltk
1108,tcltk2
1109,TeachingDemos
1110,tensor
1111,tensorA
1112,TENxPBMCData
1113,terra
1114,tester
1115,testthat
1116,text2vec
1117,textshaping
1118,TFBSTools
1119,TFisher
1120,TFMPvalue
1121,TH.data
1122,tibble
1123,tictoc
1124,tidygraph
1125,tidyr
1126,tidyselect
1127,tidytree
1128,tidyverse
1129,timechange
1130,timeDate
1131,timeSeries
1132,tinytex
1133,TITAN2
1134,tm
1135,tmvtnorm
1136,toastui
1137,tools
1138,torch
1139,TPD
1140,trackViewer
1141,TrajectoryUtils
1142,treeio
1143,treemap
1144,TreeSummarizedExperiment
1145,triebeard
1146,truncnorm
1147,TSCAN
1148,TSclust
1149,TSdist
1150,tseries
1151,TSP
1152,TTR
1153,tweenr
1154,TxDb.Hsapiens.UCSC.hg19.knownGene
1155,TxDb.Hsapiens.UCSC.hg38.knownGene
1156,TxDb.Mmusculus.UCSC.mm10.knownGene
1157,TxDb.Mmusculus.UCSC.mm9.knownGene
1158,tximeta
1159,tximport
1160,tzdb
1161,UCell
1162,ucminf
1163,umap
1164,units
1165,universalmotif
1166,UpSetR
1167,urca
1168,urlchecker
1169,urltools
1170,usethis
1171,utf8
1172,utils
1173,uuid
1174,uwot
1175,V8
1176,VAM
1177,VariantAnnotation
1178,vcd
1179,vcfR
1180,vctrs
1181,vegan
1182,velociraptor
1183,venn
1184,VennDiagram
1185,VGAM
1186,VIM
1187,vioplot
1188,vipor
1189,viridis
1190,viridisLite
1191,vroom
1192,vsn
1193,waiter
1194,waldo
1195,warp
1196,wateRmelon
1197,webdriver
1198,webshot
1199,wesanderson
1200,WGCNA
1201,whisker
1202,withr
1203,wk
1204,wordcloud
1205,worrms
1206,wpp2019
1207,writexl
1208,WriteXLS
1209,xcms
1210,xfun
1211,xgboost
1212,XML
1213,xml2
1214,xopen
1215,xtable
1216,xts
1217,XVector
1218,yaml
1219,yardstick
1220,yeastExpData
1221,yulab.utils
1222,zeallot
1223,zellkonverter
1224,zetadiv
1225,zinbwave
1226,zip
1227,zlibbioc
1228,zoo
